year,garnizon,method,suicides,outcome
2008,Białystok,pills,1,Fatal
2008,Gdańsk,gas,2,Fatal
2008,Gdańsk,poison,1,Fatal
2008,Gdańsk,damaging circulatory system,3,Fatal
2008,Gdańsk,self harm,1,Fatal
2008,Gdańsk,throwing from height,13,Fatal
2008,Gdańsk,drowning,4,Fatal
2008,Gdańsk,hanging,193,Fatal
2008,Gdańsk,throwing to moving vehicle,2,Fatal
2008,Gdańsk,shooting,2,Fatal
2008,Gdańsk,pills,3,Fatal
2008,Katowice,gas,1,Fatal
2008,Katowice,poison,2,Fatal
2008,Katowice,damaging circulatory system,4,Fatal
2008,Katowice,self harm,3,Fatal
2008,Katowice,throwing from height,27,Fatal
2008,Katowice,drowning,1,Fatal
2008,Katowice,hanging,300,Fatal
2008,Katowice,throwing to moving vehicle,10,Fatal
2008,Katowice,shooting,2,Fatal
2008,Katowice,pills,7,Fatal
2008,Kielce,gas,0,Fatal
2008,Kielce,poison,0,Fatal
2008,Kielce,damaging circulatory system,1,Fatal
2008,Kielce,self harm,1,Fatal
2008,Kielce,throwing from height,7,Fatal
2008,Kielce,drowning,5,Fatal
2008,Kielce,hanging,100,Fatal
2008,Kielce,throwing to moving vehicle,0,Fatal
2008,Kielce,shooting,0,Fatal
2008,Kielce,pills,2,Fatal
2008,Olsztyn,gas,1,Fatal
2008,Olsztyn,poison,1,Fatal
2008,Olsztyn,damaging circulatory system,1,Fatal
2008,Olsztyn,self harm,0,Fatal
2008,Olsztyn,throwing from height,3,Fatal
2008,Olsztyn,drowning,3,Fatal
2008,Olsztyn,hanging,162,Fatal
2008,Olsztyn,throwing to moving vehicle,2,Fatal
2008,Olsztyn,shooting,2,Fatal
2008,Olsztyn,pills,0,Fatal
2008,Poznań,gas,0,Fatal
2008,Poznań,poison,0,Fatal
2008,Poznań,damaging circulatory system,2,Fatal
2008,Poznań,self harm,2,Fatal
2008,Poznań,throwing from height,11,Fatal
2008,Poznań,drowning,9,Fatal
2008,Poznań,hanging,243,Fatal
2008,Poznań,throwing to moving vehicle,14,Fatal
2008,Poznań,shooting,2,Fatal
2008,Poznań,pills,3,Fatal
2008,Szczecin,gas,0,Fatal
2008,Szczecin,poison,0,Fatal
2008,Szczecin,damaging circulatory system,4,Fatal
2008,Szczecin,self harm,0,Fatal
2008,Szczecin,throwing from height,9,Fatal
2008,Szczecin,drowning,1,Fatal
2008,Szczecin,hanging,129,Fatal
2008,Szczecin,throwing to moving vehicle,1,Fatal
2008,Szczecin,shooting,3,Fatal
2008,Szczecin,pills,3,Fatal
2008,Warszawa,gas,0,Fatal
2008,Warszawa,poison,1,Fatal
2008,Warszawa,damaging circulatory system,4,Fatal
2008,Warszawa,self harm,1,Fatal
2008,Warszawa,throwing from height,29,Fatal
2008,Warszawa,drowning,5,Fatal
2008,Warszawa,hanging,130,Fatal
2008,Warszawa,throwing to moving vehicle,3,Fatal
2008,Warszawa,shooting,4,Fatal
2008,Warszawa,pills,4,Fatal
2009,Wrocław,gas,2,Fatal
2009,Wrocław,poison,0,Fatal
2009,Wrocław,damaging circulatory system,4,Fatal
2009,Wrocław,self harm,3,Fatal
2009,Wrocław,throwing from height,20,Fatal
2009,Wrocław,drowning,3,Fatal
2009,Wrocław,hanging,201,Fatal
2009,Wrocław,throwing to moving vehicle,1,Fatal
2009,Wrocław,shooting,3,Fatal
2009,Wrocław,pills,1,Fatal
2009,Bydgoszcz,gas,0,Fatal
2009,Bydgoszcz,poison,1,Fatal
2009,Bydgoszcz,damaging circulatory system,1,Fatal
2009,Bydgoszcz,self harm,2,Fatal
2009,Bydgoszcz,throwing from height,11,Fatal
2009,Bydgoszcz,drowning,7,Fatal
2009,Bydgoszcz,hanging,236,Fatal
2009,Bydgoszcz,throwing to moving vehicle,4,Fatal
2009,Bydgoszcz,shooting,3,Fatal
2009,Bydgoszcz,pills,6,Fatal
2009,Lublin,gas,0,Fatal
2009,Lublin,poison,2,Fatal
2009,Lublin,damaging circulatory system,3,Fatal
2009,Lublin,self harm,3,Fatal
2009,Lublin,throwing from height,10,Fatal
2009,Lublin,drowning,2,Fatal
2009,Lublin,hanging,280,Fatal
2009,Lublin,throwing to moving vehicle,0,Fatal
2009,Lublin,shooting,1,Fatal
2009,Lublin,pills,0,Fatal
2009,Gorzów Wlkp.,gas,0,Fatal
2009,Gorzów Wlkp.,poison,0,Fatal
2009,Gorzów Wlkp.,damaging circulatory system,0,Fatal
2009,Gorzów Wlkp.,self harm,1,Fatal
2009,Gorzów Wlkp.,throwing from height,2,Fatal
2009,Gorzów Wlkp.,drowning,2,Fatal
2009,Gorzów Wlkp.,hanging,158,Fatal
2009,Gorzów Wlkp.,throwing to moving vehicle,3,Fatal
2009,Gorzów Wlkp.,shooting,1,Fatal
2009,Gorzów Wlkp.,pills,1,Fatal
2009,Łódź,gas,2,Fatal
2009,Łódź,poison,2,Fatal
2009,Łódź,damaging circulatory system,2,Fatal
2009,Łódź,self harm,2,Fatal
2009,Łódź,throwing from height,24,Fatal
2009,Łódź,drowning,2,Fatal
2009,Łódź,hanging,314,Fatal
2009,Łódź,throwing to moving vehicle,8,Fatal
2009,Łódź,shooting,1,Fatal
2009,Łódź,pills,5,Fatal
2009,Kraków,gas,1,Fatal
2009,Kraków,poison,4,Fatal
2009,Kraków,damaging circulatory system,6,Fatal
2009,Kraków,self harm,3,Fatal
2009,Kraków,throwing from height,19,Fatal
2009,Kraków,drowning,11,Fatal
2009,Kraków,hanging,305,Fatal
2009,Kraków,throwing to moving vehicle,1,Fatal
2009,Kraków,shooting,3,Fatal
2009,Kraków,pills,5,Fatal
2009,Radom,gas,3,Fatal
2009,Radom,poison,1,Fatal
2009,Radom,damaging circulatory system,1,Fatal
2009,Radom,self harm,6,Fatal
2009,Radom,throwing from height,9,Fatal
2009,Radom,drowning,5,Fatal
2009,Radom,hanging,346,Fatal
2009,Radom,throwing to moving vehicle,5,Fatal
2009,Radom,shooting,3,Fatal
2009,Radom,pills,1,Fatal
2009,Opole,gas,0,Fatal
2009,Opole,poison,0,Fatal
2009,Opole,damaging circulatory system,2,Fatal
2009,Opole,self harm,2,Fatal
2009,Opole,throwing from height,8,Fatal
2009,Opole,drowning,3,Fatal
2009,Opole,hanging,96,Fatal
2009,Opole,throwing to moving vehicle,0,Fatal
2009,Opole,shooting,2,Fatal
2009,Opole,pills,1,Fatal
2009,Rzeszów,gas,0,Fatal
2009,Rzeszów,poison,0,Fatal
2009,Rzeszów,damaging circulatory system,0,Fatal
2009,Rzeszów,self harm,0,Fatal
2009,Rzeszów,throwing from height,4,Fatal
2009,Rzeszów,drowning,5,Fatal
2009,Rzeszów,hanging,161,Fatal
2009,Rzeszów,throwing to moving vehicle,2,Fatal
2009,Rzeszów,shooting,1,Fatal
2009,Rzeszów,pills,0,Fatal
2009,Białystok,gas,0,Fatal
2009,Białystok,poison,0,Fatal
2009,Białystok,damaging circulatory system,1,Fatal
2009,Białystok,self harm,0,Fatal
2009,Białystok,throwing from height,7,Fatal
2009,Białystok,drowning,2,Fatal
2009,Białystok,hanging,160,Fatal
2009,Białystok,throwing to moving vehicle,0,Fatal
2009,Białystok,shooting,0,Fatal
2009,Białystok,pills,0,Fatal
2009,Gdańsk,gas,0,Fatal
2009,Gdańsk,poison,0,Fatal
2009,Gdańsk,damaging circulatory system,3,Fatal
2009,Gdańsk,self harm,5,Fatal
2009,Gdańsk,throwing from height,10,Fatal
2009,Gdańsk,drowning,4,Fatal
2009,Gdańsk,hanging,221,Fatal
2009,Gdańsk,throwing to moving vehicle,1,Fatal
2009,Gdańsk,shooting,4,Fatal
2009,Gdańsk,pills,2,Fatal
2009,Katowice,gas,1,Fatal
2009,Katowice,poison,3,Fatal
2009,Katowice,damaging circulatory system,6,Fatal
2009,Katowice,self harm,4,Fatal
2009,Katowice,throwing from height,41,Fatal
2009,Katowice,drowning,9,Fatal
2009,Katowice,hanging,365,Fatal
2009,Katowice,throwing to moving vehicle,10,Fatal
2009,Katowice,shooting,2,Fatal
2009,Katowice,pills,7,Fatal
2009,Kielce,gas,0,Fatal
2009,Kielce,poison,0,Fatal
2009,Kielce,damaging circulatory system,1,Fatal
2009,Kielce,self harm,0,Fatal
2009,Kielce,throwing from height,9,Fatal
2009,Kielce,drowning,2,Fatal
2009,Kielce,hanging,110,Fatal
2009,Kielce,throwing to moving vehicle,2,Fatal
2009,Kielce,shooting,1,Fatal
2009,Kielce,pills,0,Fatal
2009,Olsztyn,gas,1,Fatal
2009,Olsztyn,poison,0,Fatal
2009,Olsztyn,damaging circulatory system,0,Fatal
2009,Olsztyn,self harm,0,Fatal
2009,Olsztyn,throwing from height,1,Fatal
2009,Olsztyn,drowning,3,Fatal
2009,Olsztyn,hanging,172,Fatal
2009,Olsztyn,throwing to moving vehicle,3,Fatal
2009,Olsztyn,shooting,1,Fatal
2009,Olsztyn,pills,0,Fatal
2009,Poznań,gas,0,Fatal
2009,Poznań,poison,0,Fatal
2009,Poznań,damaging circulatory system,2,Fatal
2009,Poznań,self harm,3,Fatal
2009,Poznań,throwing from height,17,Fatal
2009,Poznań,drowning,8,Fatal
2009,Poznań,hanging,316,Fatal
2009,Poznań,throwing to moving vehicle,17,Fatal
2009,Poznań,shooting,8,Fatal
2009,Poznań,pills,1,Fatal
2009,Szczecin,gas,1,Fatal
2009,Szczecin,poison,1,Fatal
2009,Szczecin,damaging circulatory system,3,Fatal
2009,Szczecin,self harm,0,Fatal
2009,Szczecin,throwing from height,8,Fatal
2009,Szczecin,drowning,7,Fatal
2009,Szczecin,hanging,136,Fatal
2009,Szczecin,throwing to moving vehicle,0,Fatal
2009,Szczecin,shooting,3,Fatal
2009,Szczecin,pills,0,Fatal
2009,Warszawa,gas,0,Fatal
2009,Warszawa,poison,1,Fatal
2009,Warszawa,damaging circulatory system,3,Fatal
2009,Warszawa,self harm,6,Fatal
2009,Warszawa,throwing from height,31,Fatal
2009,Warszawa,drowning,5,Fatal
2009,Warszawa,hanging,149,Fatal
2009,Warszawa,throwing to moving vehicle,3,Fatal
2009,Warszawa,shooting,0,Fatal
2009,Warszawa,pills,3,Fatal
2010,Wrocław,gas,1,Fatal
2010,Wrocław,poison,2,Fatal
2010,Wrocław,damaging circulatory system,1,Fatal
2010,Wrocław,self harm,1,Fatal
2010,Wrocław,throwing from height,10,Fatal
2010,Wrocław,drowning,5,Fatal
2010,Wrocław,hanging,210,Fatal
2010,Wrocław,throwing to moving vehicle,4,Fatal
2010,Wrocław,shooting,1,Fatal
2010,Wrocław,pills,2,Fatal
2010,Bydgoszcz,gas,2,Fatal
2010,Bydgoszcz,poison,0,Fatal
2010,Bydgoszcz,damaging circulatory system,4,Fatal
2010,Bydgoszcz,self harm,2,Fatal
2010,Bydgoszcz,throwing from height,10,Fatal
2010,Bydgoszcz,drowning,6,Fatal
2010,Bydgoszcz,hanging,219,Fatal
2010,Bydgoszcz,throwing to moving vehicle,2,Fatal
2010,Bydgoszcz,shooting,1,Fatal
2010,Bydgoszcz,pills,2,Fatal
2010,Lublin,gas,1,Fatal
2010,Lublin,poison,1,Fatal
2010,Lublin,damaging circulatory system,2,Fatal
2010,Lublin,self harm,1,Fatal
2010,Lublin,throwing from height,8,Fatal
2010,Lublin,drowning,4,Fatal
2010,Lublin,hanging,259,Fatal
2010,Lublin,throwing to moving vehicle,0,Fatal
2010,Lublin,shooting,3,Fatal
2010,Lublin,pills,0,Fatal
2010,Gorzów Wlkp.,gas,0,Fatal
2010,Gorzów Wlkp.,poison,0,Fatal
2010,Gorzów Wlkp.,damaging circulatory system,1,Fatal
2010,Gorzów Wlkp.,self harm,1,Fatal
2010,Gorzów Wlkp.,throwing from height,5,Fatal
2010,Gorzów Wlkp.,drowning,3,Fatal
2010,Gorzów Wlkp.,hanging,111,Fatal
2010,Gorzów Wlkp.,throwing to moving vehicle,5,Fatal
2010,Gorzów Wlkp.,shooting,0,Fatal
2010,Gorzów Wlkp.,pills,2,Fatal
2010,Łódź,gas,0,Fatal
2010,Łódź,poison,1,Fatal
2010,Łódź,damaging circulatory system,6,Fatal
2010,Łódź,self harm,2,Fatal
2010,Łódź,throwing from height,14,Fatal
2010,Łódź,drowning,2,Fatal
2010,Łódź,hanging,286,Fatal
2010,Łódź,throwing to moving vehicle,9,Fatal
2010,Łódź,shooting,3,Fatal
2010,Łódź,pills,4,Fatal
2010,Kraków,gas,2,Fatal
2010,Kraków,poison,1,Fatal
2010,Kraków,damaging circulatory system,2,Fatal
2010,Kraków,self harm,8,Fatal
2010,Kraków,throwing from height,13,Fatal
2010,Kraków,drowning,6,Fatal
2010,Kraków,hanging,295,Fatal
2010,Kraków,throwing to moving vehicle,4,Fatal
2010,Kraków,shooting,6,Fatal
2010,Kraków,pills,4,Fatal
2010,Radom,gas,1,Fatal
2010,Radom,poison,4,Fatal
2010,Radom,damaging circulatory system,4,Fatal
2010,Radom,self harm,4,Fatal
2010,Radom,throwing from height,5,Fatal
2010,Radom,drowning,4,Fatal
2010,Radom,hanging,320,Fatal
2010,Radom,throwing to moving vehicle,5,Fatal
2010,Radom,shooting,2,Fatal
2010,Radom,pills,3,Fatal
2010,Opole,gas,3,Fatal
2010,Opole,poison,0,Fatal
2010,Opole,damaging circulatory system,0,Fatal
2010,Opole,self harm,0,Fatal
2010,Opole,throwing from height,3,Fatal
2010,Opole,drowning,4,Fatal
2010,Opole,hanging,77,Fatal
2010,Opole,throwing to moving vehicle,3,Fatal
2010,Opole,shooting,0,Fatal
2010,Opole,pills,0,Fatal
2010,Rzeszów,gas,1,Fatal
2010,Rzeszów,poison,0,Fatal
2010,Rzeszów,damaging circulatory system,2,Fatal
2010,Rzeszów,self harm,0,Fatal
2010,Rzeszów,throwing from height,4,Fatal
2010,Rzeszów,drowning,4,Fatal
2010,Rzeszów,hanging,169,Fatal
2010,Rzeszów,throwing to moving vehicle,2,Fatal
2010,Rzeszów,shooting,1,Fatal
2010,Rzeszów,pills,3,Fatal
2010,Białystok,gas,0,Fatal
2010,Białystok,poison,0,Fatal
2010,Białystok,damaging circulatory system,4,Fatal
2010,Białystok,self harm,2,Fatal
2010,Białystok,throwing from height,2,Fatal
2010,Białystok,drowning,4,Fatal
2010,Białystok,hanging,146,Fatal
2010,Białystok,throwing to moving vehicle,2,Fatal
2010,Białystok,shooting,3,Fatal
2010,Białystok,pills,3,Fatal
2010,Gdańsk,gas,0,Fatal
2010,Gdańsk,poison,0,Fatal
2010,Gdańsk,damaging circulatory system,0,Fatal
2010,Gdańsk,self harm,2,Fatal
2010,Gdańsk,throwing from height,10,Fatal
2010,Gdańsk,drowning,3,Fatal
2010,Gdańsk,hanging,178,Fatal
2010,Gdańsk,throwing to moving vehicle,6,Fatal
2010,Gdańsk,shooting,0,Fatal
2010,Gdańsk,pills,3,Fatal
2010,Katowice,gas,2,Fatal
2010,Katowice,poison,0,Fatal
2010,Katowice,damaging circulatory system,2,Fatal
2010,Katowice,self harm,6,Fatal
2010,Katowice,throwing from height,32,Fatal
2010,Katowice,drowning,7,Fatal
2010,Katowice,hanging,387,Fatal
2010,Katowice,throwing to moving vehicle,10,Fatal
2010,Katowice,shooting,4,Fatal
2010,Katowice,pills,3,Fatal
2010,Kielce,gas,0,Fatal
2010,Kielce,poison,0,Fatal
2010,Kielce,damaging circulatory system,0,Fatal
2010,Kielce,self harm,0,Fatal
2010,Kielce,throwing from height,8,Fatal
2010,Kielce,drowning,4,Fatal
2010,Kielce,hanging,167,Fatal
2010,Kielce,throwing to moving vehicle,0,Fatal
2010,Kielce,shooting,3,Fatal
2010,Kielce,pills,0,Fatal
2010,Olsztyn,gas,1,Fatal
2010,Olsztyn,poison,0,Fatal
2010,Olsztyn,damaging circulatory system,0,Fatal
2010,Olsztyn,self harm,1,Fatal
2010,Olsztyn,throwing from height,6,Fatal
2010,Olsztyn,drowning,2,Fatal
2010,Olsztyn,hanging,173,Fatal
2010,Olsztyn,throwing to moving vehicle,7,Fatal
2010,Olsztyn,shooting,1,Fatal
2010,Olsztyn,pills,1,Fatal
2010,Poznań,gas,2,Fatal
2010,Poznań,poison,0,Fatal
2010,Poznań,damaging circulatory system,8,Fatal
2010,Poznań,self harm,1,Fatal
2010,Poznań,throwing from height,11,Fatal
2010,Poznań,drowning,3,Fatal
2010,Poznań,hanging,263,Fatal
2010,Poznań,throwing to moving vehicle,10,Fatal
2010,Poznań,shooting,3,Fatal
2010,Poznań,pills,4,Fatal
2010,Szczecin,gas,1,Fatal
2010,Szczecin,poison,1,Fatal
2010,Szczecin,damaging circulatory system,0,Fatal
2010,Szczecin,self harm,0,Fatal
2010,Szczecin,throwing from height,2,Fatal
2010,Szczecin,drowning,3,Fatal
2010,Szczecin,hanging,119,Fatal
2010,Szczecin,throwing to moving vehicle,3,Fatal
2010,Szczecin,shooting,3,Fatal
2010,Szczecin,pills,0,Fatal
2010,Warszawa,gas,0,Fatal
2010,Warszawa,poison,1,Fatal
2010,Warszawa,damaging circulatory system,3,Fatal
2010,Warszawa,self harm,0,Fatal
2010,Warszawa,throwing from height,22,Fatal
2010,Warszawa,drowning,5,Fatal
2010,Warszawa,hanging,139,Fatal
2010,Warszawa,throwing to moving vehicle,5,Fatal
2010,Warszawa,shooting,5,Fatal
2010,Warszawa,pills,4,Fatal
2011,Wrocław,gas,4,Fatal
2011,Wrocław,poison,0,Fatal
2011,Wrocław,damaging circulatory system,3,Fatal
2011,Wrocław,self harm,3,Fatal
2011,Wrocław,throwing from height,10,Fatal
2011,Wrocław,drowning,6,Fatal
2011,Wrocław,hanging,176,Fatal
2011,Wrocław,throwing to moving vehicle,0,Fatal
2011,Wrocław,shooting,0,Fatal
2011,Wrocław,pills,2,Fatal
2011,Bydgoszcz,gas,0,Fatal
2011,Bydgoszcz,poison,1,Fatal
2011,Bydgoszcz,damaging circulatory system,2,Fatal
2011,Bydgoszcz,self harm,2,Fatal
2011,Bydgoszcz,throwing from height,17,Fatal
2011,Bydgoszcz,drowning,3,Fatal
2011,Bydgoszcz,hanging,231,Fatal
2011,Bydgoszcz,throwing to moving vehicle,4,Fatal
2011,Bydgoszcz,shooting,2,Fatal
2011,Bydgoszcz,pills,3,Fatal
2011,Lublin,gas,1,Fatal
2011,Lublin,poison,1,Fatal
2011,Lublin,damaging circulatory system,1,Fatal
2011,Lublin,self harm,0,Fatal
2011,Lublin,throwing from height,3,Fatal
2011,Lublin,drowning,6,Fatal
2011,Lublin,hanging,225,Fatal
2011,Lublin,throwing to moving vehicle,2,Fatal
2011,Lublin,shooting,3,Fatal
2011,Lublin,pills,0,Fatal
2011,Gorzów Wlkp.,gas,0,Fatal
2011,Gorzów Wlkp.,poison,1,Fatal
2011,Gorzów Wlkp.,damaging circulatory system,2,Fatal
2011,Gorzów Wlkp.,self harm,3,Fatal
2011,Gorzów Wlkp.,throwing from height,8,Fatal
2011,Gorzów Wlkp.,drowning,2,Fatal
2011,Gorzów Wlkp.,hanging,116,Fatal
2011,Gorzów Wlkp.,throwing to moving vehicle,0,Fatal
2011,Gorzów Wlkp.,shooting,3,Fatal
2011,Gorzów Wlkp.,pills,1,Fatal
2011,Łódź,gas,2,Fatal
2011,Łódź,poison,1,Fatal
2011,Łódź,damaging circulatory system,3,Fatal
2011,Łódź,self harm,1,Fatal
2011,Łódź,throwing from height,14,Fatal
2011,Łódź,drowning,3,Fatal
2011,Łódź,hanging,296,Fatal
2011,Łódź,throwing to moving vehicle,10,Fatal
2011,Łódź,shooting,5,Fatal
2011,Łódź,pills,3,Fatal
2011,Kraków,gas,3,Fatal
2011,Kraków,poison,1,Fatal
2011,Kraków,damaging circulatory system,5,Fatal
2011,Kraków,self harm,3,Fatal
2011,Kraków,throwing from height,15,Fatal
2011,Kraków,drowning,7,Fatal
2011,Kraków,hanging,288,Fatal
2011,Kraków,throwing to moving vehicle,3,Fatal
2011,Kraków,shooting,3,Fatal
2011,Kraków,pills,6,Fatal
2011,Radom,gas,2,Fatal
2011,Radom,poison,1,Fatal
2011,Radom,damaging circulatory system,2,Fatal
2011,Radom,self harm,2,Fatal
2011,Radom,throwing from height,10,Fatal
2011,Radom,drowning,3,Fatal
2011,Radom,hanging,295,Fatal
2011,Radom,throwing to moving vehicle,3,Fatal
2011,Radom,shooting,1,Fatal
2011,Radom,pills,2,Fatal
2011,Opole,gas,0,Fatal
2011,Opole,poison,0,Fatal
2011,Opole,damaging circulatory system,3,Fatal
2011,Opole,self harm,1,Fatal
2011,Opole,throwing from height,3,Fatal
2011,Opole,drowning,1,Fatal
2011,Opole,hanging,55,Fatal
2011,Opole,throwing to moving vehicle,3,Fatal
2011,Opole,shooting,0,Fatal
2011,Opole,pills,0,Fatal
2011,Rzeszów,gas,1,Fatal
2011,Rzeszów,poison,0,Fatal
2011,Rzeszów,damaging circulatory system,1,Fatal
2011,Rzeszów,self harm,1,Fatal
2011,Rzeszów,throwing from height,10,Fatal
2011,Rzeszów,drowning,2,Fatal
2011,Rzeszów,hanging,131,Fatal
2011,Rzeszów,throwing to moving vehicle,2,Fatal
2011,Rzeszów,shooting,1,Fatal
2011,Rzeszów,pills,2,Fatal
2011,Białystok,gas,0,Fatal
2011,Białystok,poison,0,Fatal
2011,Białystok,damaging circulatory system,3,Fatal
2011,Białystok,self harm,1,Fatal
2011,Białystok,throwing from height,6,Fatal
2011,Białystok,drowning,2,Fatal
2011,Białystok,hanging,143,Fatal
2011,Białystok,throwing to moving vehicle,0,Fatal
2011,Białystok,shooting,1,Fatal
2011,Białystok,pills,1,Fatal
2011,Gdańsk,gas,2,Fatal
2011,Gdańsk,poison,0,Fatal
2011,Gdańsk,damaging circulatory system,2,Fatal
2011,Gdańsk,self harm,0,Fatal
2011,Gdańsk,throwing from height,13,Fatal
2011,Gdańsk,drowning,5,Fatal
2011,Gdańsk,hanging,179,Fatal
2011,Gdańsk,throwing to moving vehicle,2,Fatal
2011,Gdańsk,shooting,3,Fatal
2011,Gdańsk,pills,2,Fatal
2011,Katowice,gas,5,Fatal
2011,Katowice,poison,0,Fatal
2011,Katowice,damaging circulatory system,1,Fatal
2011,Katowice,self harm,3,Fatal
2011,Katowice,throwing from height,33,Fatal
2011,Katowice,drowning,2,Fatal
2011,Katowice,hanging,361,Fatal
2011,Katowice,throwing to moving vehicle,6,Fatal
2011,Katowice,shooting,3,Fatal
2011,Katowice,pills,4,Fatal
2011,Kielce,gas,0,Fatal
2011,Kielce,poison,1,Fatal
2011,Kielce,damaging circulatory system,0,Fatal
2011,Kielce,self harm,0,Fatal
2011,Kielce,throwing from height,5,Fatal
2011,Kielce,drowning,7,Fatal
2011,Kielce,hanging,134,Fatal
2011,Kielce,throwing to moving vehicle,1,Fatal
2011,Kielce,shooting,2,Fatal
2011,Kielce,pills,1,Fatal
2011,Olsztyn,gas,1,Fatal
2011,Olsztyn,poison,0,Fatal
2011,Olsztyn,damaging circulatory system,1,Fatal
2011,Olsztyn,self harm,2,Fatal
2011,Olsztyn,throwing from height,2,Fatal
2011,Olsztyn,drowning,3,Fatal
2011,Olsztyn,hanging,154,Fatal
2011,Olsztyn,throwing to moving vehicle,0,Fatal
2011,Olsztyn,shooting,0,Fatal
2011,Olsztyn,pills,6,Fatal
2011,Poznań,gas,1,Fatal
2011,Poznań,poison,1,Fatal
2011,Poznań,damaging circulatory system,2,Fatal
2011,Poznań,self harm,5,Fatal
2011,Poznań,throwing from height,9,Fatal
2011,Poznań,drowning,6,Fatal
2011,Poznań,hanging,224,Fatal
2011,Poznań,throwing to moving vehicle,10,Fatal
2011,Poznań,shooting,2,Fatal
2011,Poznań,pills,0,Fatal
2011,Szczecin,gas,0,Fatal
2011,Szczecin,poison,0,Fatal
2011,Szczecin,damaging circulatory system,1,Fatal
2011,Szczecin,self harm,0,Fatal
2011,Szczecin,throwing from height,7,Fatal
2011,Szczecin,drowning,7,Fatal
2011,Szczecin,hanging,133,Fatal
2011,Szczecin,throwing to moving vehicle,1,Fatal
2011,Szczecin,shooting,0,Fatal
2011,Szczecin,pills,4,Fatal
2011,Warszawa,gas,3,Fatal
2011,Warszawa,poison,1,Fatal
2011,Warszawa,damaging circulatory system,1,Fatal
2011,Warszawa,self harm,3,Fatal
2011,Warszawa,throwing from height,20,Fatal
2011,Warszawa,drowning,13,Fatal
2011,Warszawa,hanging,133,Fatal
2011,Warszawa,throwing to moving vehicle,3,Fatal
2011,Warszawa,shooting,1,Fatal
2011,Warszawa,pills,4,Fatal
2012,Wrocław,gas,0,Fatal
2012,Wrocław,poison,1,Fatal
2012,Wrocław,damaging circulatory system,2,Fatal
2012,Wrocław,self harm,2,Fatal
2012,Wrocław,throwing from height,10,Fatal
2012,Wrocław,drowning,4,Fatal
2012,Wrocław,hanging,199,Fatal
2012,Wrocław,throwing to moving vehicle,5,Fatal
2012,Wrocław,shooting,2,Fatal
2012,Wrocław,pills,2,Fatal
2012,Bydgoszcz,gas,0,Fatal
2012,Bydgoszcz,poison,1,Fatal
2012,Bydgoszcz,damaging circulatory system,1,Fatal
2012,Bydgoszcz,self harm,0,Fatal
2012,Bydgoszcz,throwing from height,15,Fatal
2012,Bydgoszcz,drowning,13,Fatal
2012,Bydgoszcz,hanging,242,Fatal
2012,Bydgoszcz,throwing to moving vehicle,5,Fatal
2012,Bydgoszcz,shooting,1,Fatal
2012,Bydgoszcz,pills,5,Fatal
2012,Lublin,gas,0,Fatal
2012,Lublin,poison,2,Fatal
2012,Lublin,damaging circulatory system,3,Fatal
2012,Lublin,self harm,2,Fatal
2012,Lublin,throwing from height,7,Fatal
2012,Lublin,drowning,3,Fatal
2012,Lublin,hanging,212,Fatal
2012,Lublin,throwing to moving vehicle,0,Fatal
2012,Lublin,shooting,2,Fatal
2012,Lublin,pills,1,Fatal
2012,Gorzów Wlkp.,gas,0,Fatal
2012,Gorzów Wlkp.,poison,0,Fatal
2012,Gorzów Wlkp.,damaging circulatory system,0,Fatal
2012,Gorzów Wlkp.,self harm,1,Fatal
2012,Gorzów Wlkp.,throwing from height,15,Fatal
2012,Gorzów Wlkp.,drowning,3,Fatal
2012,Gorzów Wlkp.,hanging,127,Fatal
2012,Gorzów Wlkp.,throwing to moving vehicle,0,Fatal
2012,Gorzów Wlkp.,shooting,3,Fatal
2012,Gorzów Wlkp.,pills,2,Fatal
2012,Łódź,gas,0,Fatal
2012,Łódź,poison,2,Fatal
2012,Łódź,damaging circulatory system,4,Fatal
2012,Łódź,self harm,1,Fatal
2012,Łódź,throwing from height,28,Fatal
2012,Łódź,drowning,5,Fatal
2012,Łódź,hanging,310,Fatal
2012,Łódź,throwing to moving vehicle,11,Fatal
2012,Łódź,shooting,1,Fatal
2012,Łódź,pills,1,Fatal
2012,Kraków,gas,1,Fatal
2012,Kraków,poison,0,Fatal
2012,Kraków,damaging circulatory system,6,Fatal
2012,Kraków,self harm,3,Fatal
