year,garnizon,reason,suicides,outcome
2009,Łódź,virus carrier,0,Fatal
2009,Łódź,disability,1,Fatal
2009,Łódź,family problems,37,Fatal
2009,Łódź,heartbreak,23,Fatal
2009,Łódź,school/work problems,1,Fatal
2009,Łódź,loss of source of income,5,Fatal
2009,Łódź,poor economical condition,21,Fatal
2009,Łódź,committing a crime,4,Fatal
2009,Łódź,unwanted pregnancy,0,Fatal
2009,Łódź,death of a loved one,4,Fatal
2009,Kraków,mental illness,81,Fatal
2009,Kraków,physical illness,30,Fatal
2009,Kraków,virus carrier,0,Fatal
2009,Kraków,disability,3,Fatal
2009,Kraków,family problems,24,Fatal
2009,Kraków,heartbreak,9,Fatal
2009,Kraków,school/work problems,0,Fatal
2009,Kraków,loss of source of income,6,Fatal
2009,Kraków,poor economical condition,24,Fatal
2009,Kraków,committing a crime,7,Fatal
2009,Kraków,unwanted pregnancy,1,Fatal
2009,Kraków,death of a loved one,8,Fatal
2009,Radom,mental illness,52,Fatal
2009,Radom,physical illness,11,Fatal
2009,Radom,virus carrier,0,Fatal
2009,Radom,disability,2,Fatal
2009,Radom,family problems,27,Fatal
2009,Radom,heartbreak,15,Fatal
2009,Radom,school/work problems,2,Fatal
2009,Radom,loss of source of income,5,Fatal
2009,Radom,poor economical condition,18,Fatal
2009,Radom,committing a crime,2,Fatal
2009,Radom,unwanted pregnancy,0,Fatal
2009,Radom,death of a loved one,7,Fatal
2009,Opole,mental illness,20,Fatal
2009,Opole,physical illness,6,Fatal
2009,Opole,virus carrier,0,Fatal
2009,Opole,disability,0,Fatal
2009,Opole,family problems,10,Fatal
2009,Opole,heartbreak,4,Fatal
2009,Opole,school/work problems,0,Fatal
2009,Opole,loss of source of income,3,Fatal
2009,Opole,poor economical condition,6,Fatal
2009,Opole,committing a crime,1,Fatal
2009,Opole,unwanted pregnancy,0,Fatal
2009,Opole,death of a loved one,1,Fatal
2009,Rzeszów,mental illness,34,Fatal
2009,Rzeszów,physical illness,17,Fatal
2009,Rzeszów,virus carrier,0,Fatal
2009,Rzeszów,disability,1,Fatal
2009,Rzeszów,family problems,12,Fatal
2009,Rzeszów,heartbreak,9,Fatal
2009,Rzeszów,school/work problems,2,Fatal
2009,Rzeszów,loss of source of income,9,Fatal
2009,Rzeszów,poor economical condition,9,Fatal
2009,Rzeszów,committing a crime,4,Fatal
2009,Rzeszów,unwanted pregnancy,1,Fatal
2009,Rzeszów,death of a loved one,2,Fatal
2009,Białystok,mental illness,22,Fatal
2009,Białystok,physical illness,13,Fatal
2009,Białystok,virus carrier,0,Fatal
2009,Białystok,disability,2,Fatal
2009,Białystok,family problems,18,Fatal
2009,Białystok,heartbreak,6,Fatal
2009,Białystok,school/work problems,0,Fatal
2009,Białystok,loss of source of income,6,Fatal
2009,Białystok,poor economical condition,9,Fatal
2009,Białystok,committing a crime,2,Fatal
2009,Białystok,unwanted pregnancy,0,Fatal
2009,Białystok,death of a loved one,2,Fatal
2009,Gdańsk,mental illness,17,Fatal
2009,Gdańsk,physical illness,12,Fatal
2009,Gdańsk,virus carrier,0,Fatal
2009,Gdańsk,disability,2,Fatal
2009,Gdańsk,family problems,25,Fatal
2009,Gdańsk,heartbreak,10,Fatal
2009,Gdańsk,school/work problems,0,Fatal
2009,Gdańsk,loss of source of income,2,Fatal
2009,Gdańsk,poor economical condition,11,Fatal
2009,Gdańsk,committing a crime,4,Fatal
2009,Gdańsk,unwanted pregnancy,0,Fatal
2009,Gdańsk,death of a loved one,5,Fatal
2009,Katowice,mental illness,72,Fatal
2009,Katowice,physical illness,31,Fatal
2009,Katowice,virus carrier,0,Fatal
2009,Katowice,disability,0,Fatal
2009,Katowice,family problems,40,Fatal
2009,Katowice,heartbreak,24,Fatal
2009,Katowice,school/work problems,2,Fatal
2009,Katowice,loss of source of income,9,Fatal
2009,Katowice,poor economical condition,42,Fatal
2009,Katowice,committing a crime,4,Fatal
2009,Katowice,unwanted pregnancy,1,Fatal
2009,Katowice,death of a loved one,6,Fatal
2009,Kielce,mental illness,17,Fatal
2009,Kielce,physical illness,16,Fatal
2009,Kielce,virus carrier,0,Fatal
2009,Kielce,disability,1,Fatal
2009,Kielce,family problems,10,Fatal
2009,Kielce,heartbreak,0,Fatal
2009,Kielce,school/work problems,0,Fatal
2009,Kielce,loss of source of income,3,Fatal
2009,Kielce,poor economical condition,4,Fatal
2009,Kielce,committing a crime,2,Fatal
2009,Kielce,unwanted pregnancy,0,Fatal
2009,Kielce,death of a loved one,1,Fatal
2009,Olsztyn,mental illness,21,Fatal
2009,Olsztyn,physical illness,8,Fatal
2009,Olsztyn,virus carrier,1,Fatal
2009,Olsztyn,disability,2,Fatal
2009,Olsztyn,family problems,18,Fatal
2009,Olsztyn,heartbreak,11,Fatal
2009,Olsztyn,school/work problems,1,Fatal
2009,Olsztyn,loss of source of income,6,Fatal
2009,Olsztyn,poor economical condition,6,Fatal
2009,Olsztyn,committing a crime,4,Fatal
2009,Olsztyn,unwanted pregnancy,0,Fatal
2009,Olsztyn,death of a loved one,2,Fatal
2009,Poznań,mental illness,48,Fatal
2009,Poznań,physical illness,21,Fatal
2009,Poznań,virus carrier,1,Fatal
2009,Poznań,disability,1,Fatal
2009,Poznań,family problems,34,Fatal
2009,Poznań,heartbreak,13,Fatal
2009,Poznań,school/work problems,3,Fatal
2009,Poznań,loss of source of income,5,Fatal
2009,Poznań,poor economical condition,24,Fatal
2009,Poznań,committing a crime,7,Fatal
2009,Poznań,unwanted pregnancy,1,Fatal
2009,Poznań,death of a loved one,5,Fatal
2009,Szczecin,mental illness,28,Fatal
2009,Szczecin,physical illness,16,Fatal
2009,Szczecin,virus carrier,1,Fatal
2009,Szczecin,disability,0,Fatal
2009,Szczecin,family problems,14,Fatal
2009,Szczecin,heartbreak,8,Fatal
2009,Szczecin,school/work problems,0,Fatal
2009,Szczecin,loss of source of income,5,Fatal
2009,Szczecin,poor economical condition,17,Fatal
2009,Szczecin,committing a crime,0,Fatal
2009,Szczecin,unwanted pregnancy,1,Fatal
2009,Szczecin,death of a loved one,4,Fatal
2009,Warszawa,mental illness,43,Fatal
2009,Warszawa,physical illness,12,Fatal
2009,Warszawa,virus carrier,0,Fatal
2009,Warszawa,disability,2,Fatal
2009,Warszawa,family problems,12,Fatal
2009,Warszawa,heartbreak,6,Fatal
2009,Warszawa,school/work problems,0,Fatal
2009,Warszawa,loss of source of income,7,Fatal
2009,Warszawa,poor economical condition,13,Fatal
2009,Warszawa,committing a crime,1,Fatal
2009,Warszawa,unwanted pregnancy,0,Fatal
2009,Warszawa,death of a loved one,2,Fatal
2010,Wrocław,mental illness,38,Fatal
2010,Wrocław,physical illness,17,Fatal
2010,Wrocław,virus carrier,0,Fatal
2010,Wrocław,disability,4,Fatal
2010,Wrocław,family problems,15,Fatal
2010,Wrocław,heartbreak,17,Fatal
2010,Wrocław,school/work problems,0,Fatal
2010,Wrocław,loss of source of income,7,Fatal
2010,Wrocław,poor economical condition,25,Fatal
2010,Wrocław,committing a crime,1,Fatal
2010,Wrocław,unwanted pregnancy,0,Fatal
2010,Wrocław,death of a loved one,0,Fatal
2010,Bydgoszcz,mental illness,28,Fatal
2010,Bydgoszcz,physical illness,13,Fatal
2010,Bydgoszcz,virus carrier,0,Fatal
2010,Bydgoszcz,disability,1,Fatal
2010,Bydgoszcz,family problems,26,Fatal
2010,Bydgoszcz,heartbreak,11,Fatal
2010,Bydgoszcz,school/work problems,0,Fatal
2010,Bydgoszcz,loss of source of income,6,Fatal
2010,Bydgoszcz,poor economical condition,29,Fatal
2010,Bydgoszcz,committing a crime,3,Fatal
2010,Bydgoszcz,unwanted pregnancy,0,Fatal
2010,Bydgoszcz,death of a loved one,4,Fatal
2010,Lublin,mental illness,30,Fatal
2010,Lublin,physical illness,20,Fatal
2010,Lublin,virus carrier,0,Fatal
2010,Lublin,disability,2,Fatal
2010,Lublin,family problems,23,Fatal
2010,Lublin,heartbreak,9,Fatal
2010,Lublin,school/work problems,0,Fatal
2010,Lublin,loss of source of income,1,Fatal
2010,Lublin,poor economical condition,10,Fatal
2010,Lublin,committing a crime,4,Fatal
2010,Lublin,unwanted pregnancy,0,Fatal
2010,Lublin,death of a loved one,1,Fatal
2010,Gorzów Wlkp.,mental illness,12,Fatal
2010,Gorzów Wlkp.,physical illness,6,Fatal
2010,Gorzów Wlkp.,virus carrier,0,Fatal
2010,Gorzów Wlkp.,disability,0,Fatal
2010,Gorzów Wlkp.,family problems,9,Fatal
2010,Gorzów Wlkp.,heartbreak,2,Fatal
2010,Gorzów Wlkp.,school/work problems,0,Fatal
2010,Gorzów Wlkp.,loss of source of income,3,Fatal
2010,Gorzów Wlkp.,poor economical condition,7,Fatal
2010,Gorzów Wlkp.,committing a crime,0,Fatal
2010,Gorzów Wlkp.,unwanted pregnancy,0,Fatal
2010,Gorzów Wlkp.,death of a loved one,5,Fatal
2010,Łódź,mental illness,41,Fatal
2010,Łódź,physical illness,18,Fatal
2010,Łódź,virus carrier,0,Fatal
2010,Łódź,disability,1,Fatal
2010,Łódź,family problems,21,Fatal
2010,Łódź,heartbreak,16,Fatal
2010,Łódź,school/work problems,1,Fatal
2010,Łódź,loss of source of income,5,Fatal
2010,Łódź,poor economical condition,19,Fatal
2010,Łódź,committing a crime,2,Fatal
2010,Łódź,unwanted pregnancy,0,Fatal
2010,Łódź,death of a loved one,2,Fatal
2010,Kraków,mental illness,63,Fatal
2010,Kraków,physical illness,25,Fatal
2010,Kraków,virus carrier,0,Fatal
2010,Kraków,disability,0,Fatal
2010,Kraków,family problems,30,Fatal
2010,Kraków,heartbreak,12,Fatal
2010,Kraków,school/work problems,1,Fatal
2010,Kraków,loss of source of income,5,Fatal
2010,Kraków,poor economical condition,13,Fatal
2010,Kraków,committing a crime,6,Fatal
2010,Kraków,unwanted pregnancy,0,Fatal
2010,Kraków,death of a loved one,6,Fatal
2010,Radom,mental illness,38,Fatal
2010,Radom,physical illness,23,Fatal
2010,Radom,virus carrier,0,Fatal
2010,Radom,disability,3,Fatal
2010,Radom,family problems,17,Fatal
2010,Radom,heartbreak,13,Fatal
2010,Radom,school/work problems,2,Fatal
2010,Radom,loss of source of income,5,Fatal
2010,Radom,poor economical condition,12,Fatal
2010,Radom,committing a crime,2,Fatal
2010,Radom,unwanted pregnancy,0,Fatal
2010,Radom,death of a loved one,3,Fatal
2010,Opole,mental illness,10,Fatal
2010,Opole,physical illness,5,Fatal
2010,Opole,virus carrier,0,Fatal
2010,Opole,disability,0,Fatal
2010,Opole,family problems,11,Fatal
2010,Opole,heartbreak,5,Fatal
2010,Opole,school/work problems,0,Fatal
2010,Opole,loss of source of income,1,Fatal
2010,Opole,poor economical condition,4,Fatal
2010,Opole,committing a crime,1,Fatal
2010,Opole,unwanted pregnancy,0,Fatal
2010,Opole,death of a loved one,4,Fatal
2010,Rzeszów,mental illness,41,Fatal
2010,Rzeszów,physical illness,12,Fatal
2010,Rzeszów,virus carrier,0,Fatal
2010,Rzeszów,disability,1,Fatal
2010,Rzeszów,family problems,13,Fatal
2010,Rzeszów,heartbreak,7,Fatal
2010,Rzeszów,school/work problems,0,Fatal
2010,Rzeszów,loss of source of income,4,Fatal
2010,Rzeszów,poor economical condition,7,Fatal
2010,Rzeszów,committing a crime,2,Fatal
2010,Rzeszów,unwanted pregnancy,0,Fatal
2010,Rzeszów,death of a loved one,3,Fatal
2010,Białystok,mental illness,23,Fatal
2010,Białystok,physical illness,10,Fatal
2010,Białystok,virus carrier,0,Fatal
2010,Białystok,disability,2,Fatal
2010,Białystok,family problems,18,Fatal
2010,Białystok,heartbreak,8,Fatal
2010,Białystok,school/work problems,0,Fatal
2010,Białystok,loss of source of income,1,Fatal
2010,Białystok,poor economical condition,9,Fatal
2010,Białystok,committing a crime,2,Fatal
2010,Białystok,unwanted pregnancy,1,Fatal
2010,Białystok,death of a loved one,4,Fatal
2010,Gdańsk,mental illness,24,Fatal
2010,Gdańsk,physical illness,9,Fatal
2010,Gdańsk,virus carrier,1,Fatal
2010,Gdańsk,disability,0,Fatal
2010,Gdańsk,family problems,20,Fatal
2010,Gdańsk,heartbreak,8,Fatal
2010,Gdańsk,school/work problems,1,Fatal
2010,Gdańsk,loss of source of income,8,Fatal
2010,Gdańsk,poor economical condition,9,Fatal
2010,Gdańsk,committing a crime,0,Fatal
2010,Gdańsk,unwanted pregnancy,0,Fatal
2010,Gdańsk,death of a loved one,3,Fatal
2010,Katowice,mental illness,77,Fatal
2010,Katowice,physical illness,41,Fatal
2010,Katowice,virus carrier,0,Fatal
2010,Katowice,disability,2,Fatal
2010,Katowice,family problems,52,Fatal
2010,Katowice,heartbreak,21,Fatal
2010,Katowice,school/work problems,1,Fatal
2010,Katowice,loss of source of income,11,Fatal
2010,Katowice,poor economical condition,30,Fatal
2010,Katowice,committing a crime,3,Fatal
2010,Katowice,unwanted pregnancy,0,Fatal
2010,Katowice,death of a loved one,9,Fatal
2010,Kielce,mental illness,23,Fatal
2010,Kielce,physical illness,13,Fatal
2010,Kielce,virus carrier,1,Fatal
2010,Kielce,disability,0,Fatal
2010,Kielce,family problems,16,Fatal
2010,Kielce,heartbreak,9,Fatal
2010,Kielce,school/work problems,0,Fatal
2010,Kielce,loss of source of income,5,Fatal
2010,Kielce,poor economical condition,12,Fatal
2010,Kielce,committing a crime,1,Fatal
2010,Kielce,unwanted pregnancy,0,Fatal
2010,Kielce,death of a loved one,6,Fatal
2010,Olsztyn,mental illness,24,Fatal
2010,Olsztyn,physical illness,6,Fatal
2010,Olsztyn,virus carrier,0,Fatal
2010,Olsztyn,disability,2,Fatal
2010,Olsztyn,family problems,13,Fatal
2010,Olsztyn,heartbreak,13,Fatal
2010,Olsztyn,school/work problems,1,Fatal
2010,Olsztyn,loss of source of income,6,Fatal
2010,Olsztyn,poor economical condition,11,Fatal
2010,Olsztyn,committing a crime,3,Fatal
2010,Olsztyn,unwanted pregnancy,0,Fatal
2010,Olsztyn,death of a loved one,2,Fatal
2010,Poznań,mental illness,46,Fatal
2010,Poznań,physical illness,14,Fatal
2010,Poznań,virus carrier,0,Fatal
2010,Poznań,disability,0,Fatal
2010,Poznań,family problems,26,Fatal
2010,Poznań,heartbreak,15,Fatal
2010,Poznań,school/work problems,3,Fatal
2010,Poznań,loss of source of income,2,Fatal
2010,Poznań,poor economical condition,24,Fatal
2010,Poznań,committing a crime,2,Fatal
2010,Poznań,unwanted pregnancy,0,Fatal
2010,Poznań,death of a loved one,3,Fatal
2010,Szczecin,mental illness,18,Fatal
2010,Szczecin,physical illness,17,Fatal
2010,Szczecin,virus carrier,0,Fatal
2010,Szczecin,disability,2,Fatal
2010,Szczecin,family problems,18,Fatal
2010,Szczecin,heartbreak,7,Fatal
2010,Szczecin,school/work problems,1,Fatal
2010,Szczecin,loss of source of income,2,Fatal
2010,Szczecin,poor economical condition,8,Fatal
2010,Szczecin,committing a crime,1,Fatal
2010,Szczecin,unwanted pregnancy,0,Fatal
2010,Szczecin,death of a loved one,2,Fatal
2010,Warszawa,mental illness,24,Fatal
2010,Warszawa,physical illness,11,Fatal
2010,Warszawa,virus carrier,0,Fatal
2010,Warszawa,disability,0,Fatal
2010,Warszawa,family problems,10,Fatal
2010,Warszawa,heartbreak,13,Fatal
2010,Warszawa,school/work problems,0,Fatal
2010,Warszawa,loss of source of income,3,Fatal
2010,Warszawa,poor economical condition,15,Fatal
2010,Warszawa,committing a crime,5,Fatal
2010,Warszawa,unwanted pregnancy,0,Fatal
2010,Warszawa,death of a loved one,7,Fatal
2011,Wrocław,mental illness,37,Fatal
2011,Wrocław,physical illness,8,Fatal
2011,Wrocław,virus carrier,0,Fatal
2011,Wrocław,disability,1,Fatal
2011,Wrocław,family problems,14,Fatal
2011,Wrocław,heartbreak,12,Fatal
2011,Wrocław,school/work problems,0,Fatal
2011,Wrocław,loss of source of income,6,Fatal
2011,Wrocław,poor economical condition,30,Fatal
2011,Wrocław,committing a crime,2,Fatal
2011,Wrocław,unwanted pregnancy,1,Fatal
2011,Wrocław,death of a loved one,2,Fatal
2011,Bydgoszcz,mental illness,33,Fatal
2011,Bydgoszcz,physical illness,10,Fatal
2011,Bydgoszcz,virus carrier,0,Fatal
2011,Bydgoszcz,disability,0,Fatal
2011,Bydgoszcz,family problems,23,Fatal
2011,Bydgoszcz,heartbreak,12,Fatal
2011,Bydgoszcz,school/work problems,1,Fatal
2011,Bydgoszcz,loss of source of income,11,Fatal
2011,Bydgoszcz,poor economical condition,21,Fatal
2011,Bydgoszcz,committing a crime,2,Fatal
2011,Bydgoszcz,unwanted pregnancy,0,Fatal
2011,Bydgoszcz,death of a loved one,6,Fatal
2011,Lublin,mental illness,23,Fatal
2011,Lublin,physical illness,6,Fatal
2011,Lublin,virus carrier,0,Fatal
2011,Lublin,disability,0,Fatal
2011,Lublin,family problems,22,Fatal
2011,Lublin,heartbreak,8,Fatal
2011,Lublin,school/work problems,1,Fatal
2011,Lublin,loss of source of income,2,Fatal
2011,Lublin,poor economical condition,17,Fatal
2011,Lublin,committing a crime,1,Fatal
2011,Lublin,unwanted pregnancy,0,Fatal
2011,Lublin,death of a loved one,0,Fatal
2011,Gorzów Wlkp.,mental illness,8,Fatal
2011,Gorzów Wlkp.,physical illness,9,Fatal
2011,Gorzów Wlkp.,virus carrier,1,Fatal
2011,Gorzów Wlkp.,disability,0,Fatal
2011,Gorzów Wlkp.,family problems,16,Fatal
2011,Gorzów Wlkp.,heartbreak,3,Fatal
2011,Gorzów Wlkp.,school/work problems,1,Fatal
2011,Gorzów Wlkp.,loss of source of income,1,Fatal
2011,Gorzów Wlkp.,poor economical condition,5,Fatal
2011,Gorzów Wlkp.,committing a crime,1,Fatal
2011,Gorzów Wlkp.,unwanted pregnancy,0,Fatal
2011,Gorzów Wlkp.,death of a loved one,2,Fatal
2011,Łódź,mental illness,43,Fatal
2011,Łódź,physical illness,36,Fatal
2011,Łódź,virus carrier,0,Fatal
2011,Łódź,disability,1,Fatal
2011,Łódź,family problems,32,Fatal
2011,Łódź,heartbreak,10,Fatal
2011,Łódź,school/work problems,0,Fatal
2011,Łódź,loss of source of income,5,Fatal
2011,Łódź,poor economical condition,21,Fatal
2011,Łódź,committing a crime,1,Fatal
2011,Łódź,unwanted pregnancy,0,Fatal
2011,Łódź,death of a loved one,10,Fatal
2011,Kraków,mental illness,69,Fatal
2011,Kraków,physical illness,24,Fatal
2011,Kraków,virus carrier,0,Fatal
2011,Kraków,disability,3,Fatal
2011,Kraków,family problems,35,Fatal
2011,Kraków,heartbreak,16,Fatal
2011,Kraków,school/work problems,0,Fatal
2011,Kraków,loss of source of income,6,Fatal
2011,Kraków,poor economical condition,16,Fatal
2011,Kraków,committing a crime,4,Fatal
2011,Kraków,unwanted pregnancy,0,Fatal
2011,Kraków,death of a loved one,4,Fatal
2011,Radom,mental illness,35,Fatal
2011,Radom,physical illness,14,Fatal
2011,Radom,virus carrier,0,Fatal
2011,Radom,disability,1,Fatal
2011,Radom,family problems,21,Fatal
2011,Radom,heartbreak,11,Fatal
2011,Radom,school/work problems,1,Fatal
2011,Radom,loss of source of income,2,Fatal
2011,Radom,poor economical condition,17,Fatal
2011,Radom,committing a crime,4,Fatal
2011,Radom,unwanted pregnancy,0,Fatal
2011,Radom,death of a loved one,4,Fatal
2011,Opole,mental illness,7,Fatal
2011,Opole,physical illness,4,Fatal
2011,Opole,virus carrier,0,Fatal
2011,Opole,disability,0,Fatal
2011,Opole,family problems,9,Fatal
2011,Opole,heartbreak,6,Fatal
2011,Opole,school/work problems,0,Fatal
2011,Opole,loss of source of income,0,Fatal
2011,Opole,poor economical condition,9,Fatal
2011,Opole,committing a crime,1,Fatal
2011,Opole,unwanted pregnancy,0,Fatal
2011,Opole,death of a loved one,1,Fatal
2011,Rzeszów,mental illness,30,Fatal
2011,Rzeszów,physical illness,10,Fatal
2011,Rzeszów,virus carrier,0,Fatal
2011,Rzeszów,disability,1,Fatal
2011,Rzeszów,family problems,10,Fatal
2011,Rzeszów,heartbreak,7,Fatal
2011,Rzeszów,school/work problems,1,Fatal
2011,Rzeszów,loss of source of income,3,Fatal
2011,Rzeszów,poor economical condition,4,Fatal
2011,Rzeszów,committing a crime,1,Fatal
2011,Rzeszów,unwanted pregnancy,0,Fatal
2011,Rzeszów,death of a loved one,1,Fatal
2011,Białystok,mental illness,27,Fatal
2011,Białystok,physical illness,4,Fatal
2011,Białystok,virus carrier,1,Fatal
2011,Białystok,disability,0,Fatal
2011,Białystok,family problems,8,Fatal
2011,Białystok,heartbreak,7,Fatal
2011,Białystok,school/work problems,0,Fatal
2011,Białystok,loss of source of income,0,Fatal
2011,Białystok,poor economical condition,3,Fatal
2011,Białystok,committing a crime,1,Fatal
2011,Białystok,unwanted pregnancy,0,Fatal
2011,Białystok,death of a loved one,2,Fatal
2011,Gdańsk,mental illness,31,Fatal
2011,Gdańsk,physical illness,10,Fatal
2011,Gdańsk,virus carrier,0,Fatal
2011,Gdańsk,disability,0,Fatal
2011,Gdańsk,family problems,28,Fatal
2011,Gdańsk,heartbreak,11,Fatal
2011,Gdańsk,school/work problems,0,Fatal
2011,Gdańsk,loss of source of income,4,Fatal
2011,Gdańsk,poor economical condition,9,Fatal
2011,Gdańsk,committing a crime,3,Fatal
2011,Gdańsk,unwanted pregnancy,0,Fatal
2011,Gdańsk,death of a loved one,1,Fatal
2011,Katowice,mental illness,56,Fatal
2011,Katowice,physical illness,27,Fatal
2011,Katowice,virus carrier,0,Fatal
2011,Katowice,disability,4,Fatal
2011,Katowice,family problems,55,Fatal
2011,Katowice,heartbreak,14,Fatal
2011,Katowice,school/work problems,1,Fatal
2011,Katowice,loss of source of income,9,Fatal
2011,Katowice,poor economical condition,43,Fatal
2011,Katowice,committing a crime,9,Fatal
