year,garnizon,job,suicides,outcome
2003,Szczecin,student (college/university),0,Fatal
2003,Szczecin,unemployed,78,Fatal
2003,Warszawa,manual,19,Fatal
2003,Warszawa,white collar,10,Fatal
2003,Warszawa,self-employed,6,Fatal
2003,Warszawa,farmer,7,Fatal
2003,Warszawa,student (elementary),7,Fatal
2003,Warszawa,student (college/university),5,Fatal
2003,Warszawa,unemployed,40,Fatal
2004,Wrocław,manual,46,Fatal
2004,Wrocław,white collar,5,Fatal
2004,Wrocław,self-employed,11,Fatal
2004,Wrocław,farmer,7,Fatal
2004,Wrocław,student (elementary),19,Fatal
2004,Wrocław,student (college/university),1,Fatal
2004,Wrocław,unemployed,110,Fatal
2004,Bydgoszcz,manual,35,Fatal
2004,Bydgoszcz,white collar,6,Fatal
2004,Bydgoszcz,self-employed,5,Fatal
2004,Bydgoszcz,farmer,24,Fatal
2004,Bydgoszcz,student (elementary),19,Fatal
2004,Bydgoszcz,student (college/university),1,Fatal
2004,Bydgoszcz,unemployed,86,Fatal
2004,Lublin,manual,37,Fatal
2004,Lublin,white collar,10,Fatal
2004,Lublin,self-employed,8,Fatal
2004,Lublin,farmer,58,Fatal
2004,Lublin,student (elementary),24,Fatal
2004,Lublin,student (college/university),4,Fatal
2004,Lublin,unemployed,85,Fatal
2004,Gorzów Wlkp.,manual,10,Fatal
2004,Gorzów Wlkp.,white collar,7,Fatal
2004,Gorzów Wlkp.,self-employed,2,Fatal
2004,Gorzów Wlkp.,farmer,1,Fatal
2004,Gorzów Wlkp.,student (elementary),11,Fatal
2004,Gorzów Wlkp.,student (college/university),1,Fatal
2004,Gorzów Wlkp.,unemployed,33,Fatal
2004,Łódź,manual,27,Fatal
2004,Łódź,white collar,6,Fatal
2004,Łódź,self-employed,6,Fatal
2004,Łódź,farmer,38,Fatal
2004,Łódź,student (elementary),15,Fatal
2004,Łódź,student (college/university),2,Fatal
2004,Łódź,unemployed,99,Fatal
2004,Kraków,manual,53,Fatal
2004,Kraków,white collar,8,Fatal
2004,Kraków,self-employed,14,Fatal
2004,Kraków,farmer,47,Fatal
2004,Kraków,student (elementary),17,Fatal
2004,Kraków,student (college/university),3,Fatal
2004,Kraków,unemployed,78,Fatal
2004,Radom,manual,41,Fatal
2004,Radom,white collar,3,Fatal
2004,Radom,self-employed,11,Fatal
2004,Radom,farmer,38,Fatal
2004,Radom,student (elementary),17,Fatal
2004,Radom,student (college/university),3,Fatal
2004,Radom,unemployed,77,Fatal
2004,Opole,manual,21,Fatal
2004,Opole,white collar,5,Fatal
2004,Opole,self-employed,5,Fatal
2004,Opole,farmer,5,Fatal
2004,Opole,student (elementary),8,Fatal
2004,Opole,student (college/university),1,Fatal
2004,Opole,unemployed,41,Fatal
2004,Rzeszów,manual,31,Fatal
2004,Rzeszów,white collar,8,Fatal
2004,Rzeszów,self-employed,4,Fatal
2004,Rzeszów,farmer,15,Fatal
2004,Rzeszów,student (elementary),4,Fatal
2004,Rzeszów,student (college/university),1,Fatal
2004,Rzeszów,unemployed,60,Fatal
2004,Białystok,manual,14,Fatal
2004,Białystok,white collar,8,Fatal
2004,Białystok,self-employed,6,Fatal
2004,Białystok,farmer,32,Fatal
2004,Białystok,student (elementary),7,Fatal
2004,Białystok,student (college/university),4,Fatal
2004,Białystok,unemployed,53,Fatal
2004,Gdańsk,manual,12,Fatal
2004,Gdańsk,white collar,9,Fatal
2004,Gdańsk,self-employed,9,Fatal
2004,Gdańsk,farmer,8,Fatal
2004,Gdańsk,student (elementary),14,Fatal
2004,Gdańsk,student (college/university),1,Fatal
2004,Gdańsk,unemployed,53,Fatal
2004,Katowice,manual,80,Fatal
2004,Katowice,white collar,7,Fatal
2004,Katowice,self-employed,8,Fatal
2004,Katowice,farmer,7,Fatal
2004,Katowice,student (elementary),26,Fatal
2004,Katowice,student (college/university),9,Fatal
2004,Katowice,unemployed,101,Fatal
2004,Kielce,manual,29,Fatal
2004,Kielce,white collar,6,Fatal
2004,Kielce,self-employed,10,Fatal
2004,Kielce,farmer,25,Fatal
2004,Kielce,student (elementary),8,Fatal
2004,Kielce,student (college/university),3,Fatal
2004,Kielce,unemployed,72,Fatal
2004,Olsztyn,manual,34,Fatal
2004,Olsztyn,white collar,6,Fatal
2004,Olsztyn,self-employed,6,Fatal
2004,Olsztyn,farmer,11,Fatal
2004,Olsztyn,student (elementary),10,Fatal
2004,Olsztyn,student (college/university),0,Fatal
2004,Olsztyn,unemployed,82,Fatal
2004,Poznań,manual,61,Fatal
2004,Poznań,white collar,11,Fatal
2004,Poznań,self-employed,13,Fatal
2004,Poznań,farmer,23,Fatal
2004,Poznań,student (elementary),10,Fatal
2004,Poznań,student (college/university),7,Fatal
2004,Poznań,unemployed,100,Fatal
2004,Szczecin,manual,16,Fatal
2004,Szczecin,white collar,9,Fatal
2004,Szczecin,self-employed,3,Fatal
2004,Szczecin,farmer,3,Fatal
2004,Szczecin,student (elementary),13,Fatal
2004,Szczecin,student (college/university),3,Fatal
2004,Szczecin,unemployed,62,Fatal
2004,Warszawa,manual,27,Fatal
2004,Warszawa,white collar,11,Fatal
2004,Warszawa,self-employed,8,Fatal
2004,Warszawa,farmer,7,Fatal
2004,Warszawa,student (elementary),12,Fatal
2004,Warszawa,student (college/university),5,Fatal
2004,Warszawa,unemployed,51,Fatal
2005,Wrocław,manual,35,Fatal
2005,Wrocław,white collar,2,Fatal
2005,Wrocław,self-employed,10,Fatal
2005,Wrocław,farmer,4,Fatal
2005,Wrocław,student (elementary),13,Fatal
2005,Wrocław,student (college/university),3,Fatal
2005,Wrocław,unemployed,87,Fatal
2005,Bydgoszcz,manual,46,Fatal
2005,Bydgoszcz,white collar,6,Fatal
2005,Bydgoszcz,self-employed,9,Fatal
2005,Bydgoszcz,farmer,21,Fatal
2005,Bydgoszcz,student (elementary),15,Fatal
2005,Bydgoszcz,student (college/university),1,Fatal
2005,Bydgoszcz,unemployed,68,Fatal
2005,Lublin,manual,28,Fatal
2005,Lublin,white collar,6,Fatal
2005,Lublin,self-employed,11,Fatal
2005,Lublin,farmer,45,Fatal
2005,Lublin,student (elementary),13,Fatal
2005,Lublin,student (college/university),6,Fatal
2005,Lublin,unemployed,81,Fatal
2005,Gorzów Wlkp.,manual,20,Fatal
2005,Gorzów Wlkp.,white collar,0,Fatal
2005,Gorzów Wlkp.,self-employed,4,Fatal
2005,Gorzów Wlkp.,farmer,1,Fatal
2005,Gorzów Wlkp.,student (elementary),7,Fatal
2005,Gorzów Wlkp.,student (college/university),2,Fatal
2005,Gorzów Wlkp.,unemployed,24,Fatal
2005,Łódź,manual,34,Fatal
2005,Łódź,white collar,3,Fatal
2005,Łódź,self-employed,12,Fatal
2005,Łódź,farmer,26,Fatal
2005,Łódź,student (elementary),4,Fatal
2005,Łódź,student (college/university),4,Fatal
2005,Łódź,unemployed,92,Fatal
2005,Kraków,manual,37,Fatal
2005,Kraków,white collar,8,Fatal
2005,Kraków,self-employed,9,Fatal
2005,Kraków,farmer,42,Fatal
2005,Kraków,student (elementary),21,Fatal
2005,Kraków,student (college/university),3,Fatal
2005,Kraków,unemployed,84,Fatal
2005,Radom,manual,39,Fatal
2005,Radom,white collar,6,Fatal
2005,Radom,self-employed,11,Fatal
2005,Radom,farmer,49,Fatal
2005,Radom,student (elementary),14,Fatal
2005,Radom,student (college/university),2,Fatal
2005,Radom,unemployed,96,Fatal
2005,Opole,manual,20,Fatal
2005,Opole,white collar,5,Fatal
2005,Opole,self-employed,5,Fatal
2005,Opole,farmer,2,Fatal
2005,Opole,student (elementary),4,Fatal
2005,Opole,student (college/university),2,Fatal
2005,Opole,unemployed,28,Fatal
2005,Rzeszów,manual,30,Fatal
2005,Rzeszów,white collar,3,Fatal
2005,Rzeszów,self-employed,6,Fatal
2005,Rzeszów,farmer,15,Fatal
2005,Rzeszów,student (elementary),14,Fatal
2005,Rzeszów,student (college/university),2,Fatal
2005,Rzeszów,unemployed,74,Fatal
2005,Białystok,manual,27,Fatal
2005,Białystok,white collar,5,Fatal
2005,Białystok,self-employed,1,Fatal
2005,Białystok,farmer,30,Fatal
2005,Białystok,student (elementary),8,Fatal
2005,Białystok,student (college/university),4,Fatal
2005,Białystok,unemployed,43,Fatal
2005,Gdańsk,manual,32,Fatal
2005,Gdańsk,white collar,5,Fatal
2005,Gdańsk,self-employed,5,Fatal
2005,Gdańsk,farmer,6,Fatal
2005,Gdańsk,student (elementary),11,Fatal
2005,Gdańsk,student (college/university),2,Fatal
2005,Gdańsk,unemployed,63,Fatal
2005,Katowice,manual,74,Fatal
2005,Katowice,white collar,11,Fatal
2005,Katowice,self-employed,24,Fatal
2005,Katowice,farmer,2,Fatal
2005,Katowice,student (elementary),19,Fatal
2005,Katowice,student (college/university),3,Fatal
2005,Katowice,unemployed,124,Fatal
2005,Kielce,manual,22,Fatal
2005,Kielce,white collar,7,Fatal
2005,Kielce,self-employed,5,Fatal
2005,Kielce,farmer,14,Fatal
2005,Kielce,student (elementary),6,Fatal
2005,Kielce,student (college/university),0,Fatal
2005,Kielce,unemployed,55,Fatal
2005,Olsztyn,manual,28,Fatal
2005,Olsztyn,white collar,2,Fatal
2005,Olsztyn,self-employed,4,Fatal
2005,Olsztyn,farmer,13,Fatal
2005,Olsztyn,student (elementary),13,Fatal
2005,Olsztyn,student (college/university),3,Fatal
2005,Olsztyn,unemployed,58,Fatal
2005,Poznań,manual,58,Fatal
2005,Poznań,white collar,12,Fatal
2005,Poznań,self-employed,19,Fatal
2005,Poznań,farmer,26,Fatal
2005,Poznań,student (elementary),14,Fatal
2005,Poznań,student (college/university),6,Fatal
2005,Poznań,unemployed,80,Fatal
2005,Szczecin,manual,26,Fatal
2005,Szczecin,white collar,5,Fatal
2005,Szczecin,self-employed,2,Fatal
2005,Szczecin,farmer,5,Fatal
2005,Szczecin,student (elementary),8,Fatal
2005,Szczecin,student (college/university),1,Fatal
2005,Szczecin,unemployed,64,Fatal
2005,Warszawa,manual,27,Fatal
2005,Warszawa,white collar,11,Fatal
2005,Warszawa,self-employed,13,Fatal
2005,Warszawa,farmer,4,Fatal
2005,Warszawa,student (elementary),7,Fatal
2005,Warszawa,student (college/university),1,Fatal
2005,Warszawa,unemployed,48,Fatal
2006,Wrocław,manual,37,Fatal
2006,Wrocław,white collar,6,Fatal
2006,Wrocław,self-employed,11,Fatal
2006,Wrocław,farmer,12,Fatal
2006,Wrocław,student (elementary),10,Fatal
2006,Wrocław,student (college/university),2,Fatal
2006,Wrocław,unemployed,75,Fatal
2006,Bydgoszcz,manual,30,Fatal
2006,Bydgoszcz,white collar,2,Fatal
2006,Bydgoszcz,self-employed,9,Fatal
2006,Bydgoszcz,farmer,18,Fatal
2006,Bydgoszcz,student (elementary),12,Fatal
2006,Bydgoszcz,student (college/university),2,Fatal
2006,Bydgoszcz,unemployed,38,Fatal
2006,Lublin,manual,33,Fatal
2006,Lublin,white collar,6,Fatal
2006,Lublin,self-employed,4,Fatal
2006,Lublin,farmer,50,Fatal
2006,Lublin,student (elementary),15,Fatal
2006,Lublin,student (college/university),5,Fatal
2006,Lublin,unemployed,62,Fatal
2006,Gorzów Wlkp.,manual,17,Fatal
2006,Gorzów Wlkp.,white collar,0,Fatal
2006,Gorzów Wlkp.,self-employed,8,Fatal
2006,Gorzów Wlkp.,farmer,3,Fatal
2006,Gorzów Wlkp.,student (elementary),7,Fatal
2006,Gorzów Wlkp.,student (college/university),1,Fatal
2006,Gorzów Wlkp.,unemployed,28,Fatal
2006,Łódź,manual,48,Fatal
2006,Łódź,white collar,9,Fatal
2006,Łódź,self-employed,5,Fatal
2006,Łódź,farmer,21,Fatal
2006,Łódź,student (elementary),6,Fatal
2006,Łódź,student (college/university),2,Fatal
2006,Łódź,unemployed,73,Fatal
2006,Kraków,manual,61,Fatal
2006,Kraków,white collar,9,Fatal
2006,Kraków,self-employed,10,Fatal
2006,Kraków,farmer,19,Fatal
2006,Kraków,student (elementary),13,Fatal
2006,Kraków,student (college/university),4,Fatal
2006,Kraków,unemployed,40,Fatal
2006,Radom,manual,44,Fatal
2006,Radom,white collar,2,Fatal
2006,Radom,self-employed,8,Fatal
2006,Radom,farmer,35,Fatal
2006,Radom,student (elementary),9,Fatal
2006,Radom,student (college/university),4,Fatal
2006,Radom,unemployed,67,Fatal
2006,Opole,manual,18,Fatal
2006,Opole,white collar,3,Fatal
2006,Opole,self-employed,3,Fatal
2006,Opole,farmer,6,Fatal
2006,Opole,student (elementary),4,Fatal
2006,Opole,student (college/university),3,Fatal
2006,Opole,unemployed,22,Fatal
2006,Rzeszów,manual,30,Fatal
2006,Rzeszów,white collar,6,Fatal
2006,Rzeszów,self-employed,4,Fatal
2006,Rzeszów,farmer,16,Fatal
2006,Rzeszów,student (elementary),15,Fatal
2006,Rzeszów,student (college/university),2,Fatal
2006,Rzeszów,unemployed,65,Fatal
2006,Białystok,manual,10,Fatal
2006,Białystok,white collar,2,Fatal
2006,Białystok,self-employed,4,Fatal
2006,Białystok,farmer,17,Fatal
2006,Białystok,student (elementary),6,Fatal
2006,Białystok,student (college/university),4,Fatal
2006,Białystok,unemployed,32,Fatal
2006,Gdańsk,manual,35,Fatal
2006,Gdańsk,white collar,6,Fatal
2006,Gdańsk,self-employed,5,Fatal
2006,Gdańsk,farmer,6,Fatal
2006,Gdańsk,student (elementary),16,Fatal
2006,Gdańsk,student (college/university),1,Fatal
2006,Gdańsk,unemployed,67,Fatal
2006,Katowice,manual,75,Fatal
2006,Katowice,white collar,11,Fatal
2006,Katowice,self-employed,8,Fatal
2006,Katowice,farmer,5,Fatal
2006,Katowice,student (elementary),14,Fatal
2006,Katowice,student (college/university),6,Fatal
2006,Katowice,unemployed,102,Fatal
2006,Kielce,manual,24,Fatal
2006,Kielce,white collar,6,Fatal
2006,Kielce,self-employed,4,Fatal
2006,Kielce,farmer,15,Fatal
2006,Kielce,student (elementary),11,Fatal
2006,Kielce,student (college/university),4,Fatal
2006,Kielce,unemployed,53,Fatal
2006,Olsztyn,manual,30,Fatal
2006,Olsztyn,white collar,4,Fatal
2006,Olsztyn,self-employed,4,Fatal
2006,Olsztyn,farmer,7,Fatal
2006,Olsztyn,student (elementary),10,Fatal
2006,Olsztyn,student (college/university),0,Fatal
2006,Olsztyn,unemployed,47,Fatal
2006,Poznań,manual,59,Fatal
2006,Poznań,white collar,7,Fatal
2006,Poznań,self-employed,8,Fatal
2006,Poznań,farmer,27,Fatal
2006,Poznań,student (elementary),8,Fatal
2006,Poznań,student (college/university),4,Fatal
2006,Poznań,unemployed,66,Fatal
2006,Szczecin,manual,21,Fatal
2006,Szczecin,white collar,2,Fatal
2006,Szczecin,self-employed,1,Fatal
2006,Szczecin,farmer,4,Fatal
2006,Szczecin,student (elementary),3,Fatal
2006,Szczecin,student (college/university),0,Fatal
2006,Szczecin,unemployed,53,Fatal
2006,Warszawa,manual,25,Fatal
2006,Warszawa,white collar,14,Fatal
2006,Warszawa,self-employed,6,Fatal
2006,Warszawa,farmer,1,Fatal
2006,Warszawa,student (elementary),8,Fatal
2006,Warszawa,student (college/university),3,Fatal
2006,Warszawa,unemployed,32,Fatal
2007,Wrocław,manual,39,Fatal
2007,Wrocław,white collar,6,Fatal
2007,Wrocław,self-employed,6,Fatal
2007,Wrocław,farmer,3,Fatal
2007,Wrocław,student (elementary),9,Fatal
2007,Wrocław,student (college/university),1,Fatal
2007,Wrocław,unemployed,63,Fatal
2007,Bydgoszcz,manual,38,Fatal
2007,Bydgoszcz,white collar,6,Fatal
2007,Bydgoszcz,self-employed,7,Fatal
2007,Bydgoszcz,farmer,15,Fatal
2007,Bydgoszcz,student (elementary),15,Fatal
2007,Bydgoszcz,student (college/university),1,Fatal
2007,Bydgoszcz,unemployed,44,Fatal
2007,Lublin,manual,35,Fatal
2007,Lublin,white collar,5,Fatal
2007,Lublin,self-employed,5,Fatal
2007,Lublin,farmer,22,Fatal
2007,Lublin,student (elementary),16,Fatal
2007,Lublin,student (college/university),4,Fatal
2007,Lublin,unemployed,41,Fatal
2007,Gorzów Wlkp.,manual,21,Fatal
2007,Gorzów Wlkp.,white collar,4,Fatal
2007,Gorzów Wlkp.,self-employed,3,Fatal
2007,Gorzów Wlkp.,farmer,3,Fatal
2007,Gorzów Wlkp.,student (elementary),2,Fatal
2007,Gorzów Wlkp.,student (college/university),1,Fatal
2007,Gorzów Wlkp.,unemployed,31,Fatal
2007,Łódź,manual,29,Fatal
2007,Łódź,white collar,6,Fatal
2007,Łódź,self-employed,9,Fatal
2007,Łódź,farmer,32,Fatal
2007,Łódź,student (elementary),5,Fatal
2007,Łódź,student (college/university),3,Fatal
2007,Łódź,unemployed,79,Fatal
2007,Kraków,manual,40,Fatal
2007,Kraków,white collar,8,Fatal
2007,Kraków,self-employed,11,Fatal
2007,Kraków,farmer,13,Fatal
2007,Kraków,student (elementary),10,Fatal
2007,Kraków,student (college/university),3,Fatal
2007,Kraków,unemployed,52,Fatal
2007,Radom,manual,44,Fatal
2007,Radom,white collar,1,Fatal
2007,Radom,self-employed,10,Fatal
2007,Radom,farmer,33,Fatal
2007,Radom,student (elementary),11,Fatal
2007,Radom,student (college/university),0,Fatal
2007,Radom,unemployed,52,Fatal
2007,Opole,manual,20,Fatal
2007,Opole,white collar,0,Fatal
2007,Opole,self-employed,3,Fatal
2007,Opole,farmer,2,Fatal
2007,Opole,student (elementary),2,Fatal
2007,Opole,student (college/university),2,Fatal
2007,Opole,unemployed,16,Fatal
2007,Rzeszów,manual,29,Fatal
2007,Rzeszów,white collar,4,Fatal
2007,Rzeszów,self-employed,3,Fatal
2007,Rzeszów,farmer,5,Fatal
2007,Rzeszów,student (elementary),8,Fatal
2007,Rzeszów,student (college/university),2,Fatal
2007,Rzeszów,unemployed,39,Fatal
2007,Białystok,manual,27,Fatal
2007,Białystok,white collar,6,Fatal
2007,Białystok,self-employed,5,Fatal
2007,Białystok,farmer,27,Fatal
2007,Białystok,student (elementary),8,Fatal
2007,Białystok,student (college/university),2,Fatal
2007,Białystok,unemployed,28,Fatal
2007,Gdańsk,manual,27,Fatal
2007,Gdańsk,white collar,4,Fatal
2007,Gdańsk,self-employed,6,Fatal
2007,Gdańsk,farmer,5,Fatal
2007,Gdańsk,student (elementary),11,Fatal
2007,Gdańsk,student (college/university),0,Fatal
2007,Gdańsk,unemployed,34,Fatal
2007,Katowice,manual,56,Fatal
2007,Katowice,white collar,6,Fatal
2007,Katowice,self-employed,13,Fatal
2007,Katowice,farmer,6,Fatal
2007,Katowice,student (elementary),18,Fatal
2007,Katowice,student (college/university),5,Fatal
2007,Katowice,unemployed,67,Fatal
2007,Kielce,manual,21,Fatal
2007,Kielce,white collar,1,Fatal
2007,Kielce,self-employed,5,Fatal
2007,Kielce,farmer,7,Fatal
2007,Kielce,student (elementary),6,Fatal
2007,Kielce,student (college/university),3,Fatal
2007,Kielce,unemployed,54,Fatal
2007,Olsztyn,manual,27,Fatal
2007,Olsztyn,white collar,3,Fatal
2007,Olsztyn,self-employed,5,Fatal
2007,Olsztyn,farmer,9,Fatal
2007,Olsztyn,student (elementary),5,Fatal
2007,Olsztyn,student (college/university),0,Fatal
2007,Olsztyn,unemployed,49,Fatal
2007,Poznań,manual,43,Fatal
2007,Poznań,white collar,12,Fatal
2007,Poznań,self-employed,14,Fatal
2007,Poznań,farmer,23,Fatal
2007,Poznań,student (elementary),12,Fatal
2007,Poznań,student (college/university),3,Fatal
2007,Poznań,unemployed,53,Fatal
2007,Szczecin,manual,13,Fatal
2007,Szczecin,white collar,3,Fatal
2007,Szczecin,self-employed,5,Fatal
2007,Szczecin,farmer,1,Fatal
2007,Szczecin,student (elementary),6,Fatal
2007,Szczecin,student (college/university),2,Fatal
2007,Szczecin,unemployed,37,Fatal
2007,Warszawa,manual,34,Fatal
2007,Warszawa,white collar,15,Fatal
2007,Warszawa,self-employed,3,Fatal
2007,Warszawa,farmer,2,Fatal
2007,Warszawa,student (elementary),5,Fatal
2007,Warszawa,student (college/university),2,Fatal
2007,Warszawa,unemployed,24,Fatal
2008,Wrocław,manual,48,Fatal
2008,Wrocław,white collar,3,Fatal
2008,Wrocław,self-employed,9,Fatal
2008,Wrocław,farmer,4,Fatal
2008,Wrocław,student (elementary),10,Fatal
2008,Wrocław,student (college/university),1,Fatal
2008,Wrocław,unemployed,73,Fatal
2008,Bydgoszcz,manual,39,Fatal
2008,Bydgoszcz,white collar,6,Fatal
2008,Bydgoszcz,self-employed,6,Fatal
2008,Bydgoszcz,farmer,20,Fatal
2008,Bydgoszcz,student (elementary),6,Fatal
2008,Bydgoszcz,student (college/university),1,Fatal
2008,Bydgoszcz,unemployed,84,Fatal
2008,Lublin,manual,32,Fatal
2008,Lublin,white collar,2,Fatal
2008,Lublin,self-employed,6,Fatal
2008,Lublin,farmer,49,Fatal
2008,Lublin,student (elementary),20,Fatal
2008,Lublin,student (college/university),1,Fatal
2008,Lublin,unemployed,70,Fatal
2008,Gorzów Wlkp.,manual,24,Fatal
2008,Gorzów Wlkp.,white collar,0,Fatal
2008,Gorzów Wlkp.,self-employed,2,Fatal
2008,Gorzów Wlkp.,farmer,1,Fatal
2008,Gorzów Wlkp.,student (elementary),6,Fatal
2008,Gorzów Wlkp.,student (college/university),2,Fatal
2008,Gorzów Wlkp.,unemployed,22,Fatal
2008,Łódź,manual,33,Fatal
2008,Łódź,white collar,8,Fatal
2008,Łódź,self-employed,4,Fatal
2008,Łódź,farmer,34,Fatal
2008,Łódź,student (elementary),9,Fatal
2008,Łódź,student (college/university),4,Fatal
2008,Łódź,unemployed,64,Fatal
2008,Kraków,manual,54,Fatal
2008,Kraków,white collar,11,Fatal
2008,Kraków,self-employed,12,Fatal
2008,Kraków,farmer,15,Fatal
2008,Kraków,student (elementary),14,Fatal
2008,Kraków,student (college/university),6,Fatal
2008,Kraków,unemployed,42,Fatal
2008,Radom,manual,65,Fatal
2008,Radom,white collar,8,Fatal
2008,Radom,self-employed,12,Fatal
2008,Radom,farmer,65,Fatal
2008,Radom,student (elementary),17,Fatal
2008,Radom,student (college/university),0,Fatal
2008,Radom,unemployed,99,Fatal
2008,Opole,manual,19,Fatal
2008,Opole,white collar,2,Fatal
2008,Opole,self-employed,3,Fatal
2008,Opole,farmer,7,Fatal
2008,Opole,student (elementary),6,Fatal
2008,Opole,student (college/university),1,Fatal
2008,Opole,unemployed,13,Fatal
2008,Rzeszów,manual,36,Fatal
2008,Rzeszów,white collar,5,Fatal
